4 Jan 1999 - 27 July 2018,EUR/USD,GBP/USD,AUD/USD,USD/CAD,USD/CHF,SP500,DGS10
5/11/00,0.9021,1.4997,0.579,1.49,1.7252,1407.810059,6.43
5/12/00,0.908,1.5172,0.581,1.4872,1.709,1420.959961,6.51
5/15/00,0.9138,1.5075,0.5739,1.4897,1.7033,1452.359985,6.47
5/16/00,0.9053,1.5008,0.5773,1.4862,1.7152,1466.040039,6.43
5/17/00,0.8921,1.4905,0.5685,1.4992,1.7398,1447.800049,6.48
5/18/00,0.8952,1.4818,0.5703,1.5007,1.7377,1437.209961,6.56
5/19/00,0.8946,1.4855,0.5728,1.4963,1.7347,1406.949951,6.51
5/22/00,0.9036,1.4907,0.574,1.4983,1.7185,1400.719971,6.44
5/23/00,0.9032,1.4728,0.5747,1.5036,1.7295,1373.859985,6.45
5/24/00,0.9096,1.4755,0.5713,1.5085,1.7208,1399.050049,6.47
5/25/00,0.9072,1.4705,0.57,1.5057,1.721,1381.52002,6.39
5/26/00,0.931,1.4875,0.5716,1.5045,1.6828,1378.02002,6.33
5/30/00,0.9314,1.495,0.5768,1.5036,1.6885,1422.449951,6.38
5/31/00,0.9328,1.4968,0.5708,1.4977,1.6883,1420.599976,6.29
6/1/00,0.9307,1.4915,0.5721,1.491,1.6878,1448.810059,6.2
6/2/00,0.9432,1.5079,0.579,1.4785,1.668,1477.26001,6.15
6/5/00,0.9471,1.5135,0.5812,1.4779,1.663,1467.630005,6.12
6/6/00,0.957,1.5235,0.5887,1.478,1.643,1457.839966,6.14
6/7/00,0.96,1.5225,0.59,1.4785,1.6365,1471.359985,6.13
6/8/00,0.9548,1.506,0.5878,1.48,1.641,1461.670044,6.13
6/9/00,0.9526,1.5079,0.5864,1.4765,1.6443,1456.949951,6.13
6/12/00,0.9544,1.512,0.5912,1.4765,1.6356,1446,6.09
6/13/00,0.9619,1.513,0.5973,1.4697,1.6255,1469.439941,6.11
6/14/00,0.959,1.5023,0.6007,1.4695,1.6318,1470.540039,6.06
6/15/00,0.953,1.5103,0.6015,1.4758,1.6386,1478.72998,6.05
6/16/00,0.9648,1.5165,0.6083,1.4708,1.6178,1464.459961,5.99
6/19/00,0.9622,1.5154,0.6024,1.4657,1.623,1486,6
6/20/00,0.9557,1.51,0.6037,1.4708,1.628,1475.949951,6.03
6/21/00,0.9455,1.497,0.6026,1.4729,1.639,1479.130005,6.11
6/22/00,0.9398,1.511,0.5993,1.4725,1.6455,1452.180054,6.12
6/23/00,0.9358,1.501,0.5964,1.4793,1.6565,1441.47998,6.19
6/26/00,0.9382,1.499,0.5965,1.483,1.651,1455.310059,6.11
6/27/00,0.9444,1.5,0.6012,1.4825,1.6379,1450.550049,6.1
6/28/00,0.9444,1.5107,0.6023,1.4838,1.642,1454.819946,6.11
6/29/00,0.9515,1.5194,0.6029,1.482,1.6375,1442.390015,6.04
6/30/00,0.9545,1.513,0.5971,1.4798,1.6317,1454.599976,6.03
7/3/00,0.9526,1.5135,0.5996,1.4793,1.6323,1469.540039,6
7/5/00,0.9548,1.512,0.5907,1.4909,1.622,1446.22998,5.99
7/6/00,0.9527,1.512,0.5909,1.485,1.625,1456.670044,6.05
7/7/00,0.9484,1.5143,0.5901,1.481,1.6278,1478.900024,6.01
7/10/00,0.9521,1.5137,0.5912,1.4798,1.6275,1475.619995,6.04
7/11/00,0.9497,1.514,0.5891,1.4785,1.6335,1480.880005,6.06
7/12/00,0.9401,1.5068,0.589,1.4815,1.651,1492.920044,6.09
7/13/00,0.9339,1.499,0.5855,1.4809,1.6608,1495.839966,6.01
7/14/00,0.9374,1.499,0.5847,1.4845,1.6532,1509.97998,6.1
7/17/00,0.9351,1.492,0.5855,1.4813,1.6575,1510.48999,6.17
7/18/00,0.9322,1.4945,0.5844,1.4783,1.6608,1493.73999,6.16
7/19/00,0.9237,1.4942,0.575,1.4758,1.6781,1481.959961,6.16
7/20/00,0.9292,1.5094,0.5816,1.4748,1.668,1495.569946,6.01
7/21/00,0.9343,1.5167,0.5865,1.4715,1.6638,1480.189941,6.01
7/24/00,0.9314,1.514,0.586,1.4639,1.67,1464.290039,6.04
7/25/00,0.9391,1.519,0.5849,1.4653,1.6528,1474.469971,6.04
7/26/00,0.9413,1.5154,0.5904,1.4665,1.6493,1452.420044,6.04
7/27/00,0.9331,1.5116,0.5891,1.4713,1.6605,1449.619995,6.02
7/28/00,0.9246,1.5025,0.5872,1.4776,1.6753,1419.890015,6.04
7/31/00,0.9266,1.4983,0.5787,1.488,1.6689,1430.829956,6.04
8/1/00,0.9228,1.4992,0.5805,1.4892,1.6758,1438.099976,6
8/2/00,0.9137,1.4926,0.583,1.4813,1.6887,1438.699951,5.98
8/3/00,0.9042,1.4947,0.5844,1.4844,1.7087,1452.560059,5.95
8/4/00,0.9075,1.5022,0.5832,1.4889,1.7053,1462.930054,5.91
8/7/00,0.9105,1.507,0.5862,1.4875,1.7005,1479.319946,5.97
8/8/00,0.9019,1.5022,0.5868,1.4889,1.7147,1482.800049,5.93
8/9/00,0.8991,1.4992,0.5786,1.4848,1.7187,1472.869995,5.81
8/10/00,0.9077,1.498,0.5818,1.4826,1.7065,1460.25,5.76
8/11/00,0.9046,1.504,0.5795,1.4839,1.7181,1471.839966,5.79
8/14/00,0.9037,1.506,0.581,1.4847,1.7214,1491.560059,5.78
8/15/00,0.9135,1.5056,0.5831,1.487,1.7095,1484.430054,5.81
8/16/00,0.9143,1.4988,0.5897,1.4774,1.7093,1479.849976,5.83
8/17/00,0.9152,1.4992,0.5935,1.4759,1.7085,1496.069946,5.81
8/18/00,0.9068,1.4895,0.5905,1.4747,1.7235,1491.719971,5.78
8/21/00,0.9027,1.49,0.589,1.4765,1.7275,1499.47998,5.79
8/22/00,0.8965,1.4797,0.5802,1.4756,1.7405,1498.130005,5.78
8/23/00,0.8967,1.4813,0.5708,1.4877,1.7282,1505.969971,5.73
8/24/00,0.9028,1.4806,0.5725,1.4871,1.7117,1508.310059,5.73
8/25/00,0.9024,1.4745,0.5737,1.4828,1.7095,1506.449951,5.73
8/28/00,0.9002,1.4716,0.5715,1.4845,1.713,1514.089966,5.78
8/29/00,0.8966,1.4616,0.5713,1.4868,1.7238,1509.839966,5.81
8/30/00,0.8924,1.456,0.572,1.4805,1.736,1502.589966,5.81
8/31/00,0.8878,1.4515,0.5764,1.472,1.7425,1517.680054,5.73
9/1/00,0.8993,1.4605,0.5765,1.4742,1.723,1520.77002,5.68
9/5/00,0.8876,1.4522,0.5699,1.4752,1.7488,1507.079956,5.69
9/6/00,0.8702,1.4455,0.5655,1.4843,1.778,1492.25,5.72
9/7/00,0.874,1.438,0.5579,1.4777,1.772,1502.51001,5.76
9/8/00,0.8664,1.4196,0.5557,1.4781,1.7869,1494.5,5.73
9/11/00,0.8624,1.4123,0.559,1.48,1.7715,1489.26001,5.77
9/12/00,0.8596,1.402,0.5586,1.4825,1.771,1481.98999,5.78
9/13/00,0.864,1.4125,0.555,1.4838,1.7635,1484.910034,5.74
9/14/00,0.8617,1.406,0.549,1.4869,1.7736,1480.869995,5.79
9/15/00,0.8572,1.4005,0.545,1.4844,1.7805,1465.810059,5.84
9/18/00,0.8523,1.4015,0.5417,1.4905,1.787,1444.51001,5.88
9/19/00,0.8514,1.408,0.542,1.488,1.7765,1459.900024,5.86
9/20/00,0.8462,1.4107,0.5372,1.4833,1.7845,1451.339966,5.91
9/21/00,0.8558,1.428,0.5428,1.4873,1.7715,1449.050049,5.88
9/22/00,0.8793,1.4568,0.5455,1.4892,1.7295,1448.719971,5.85
9/25/00,0.8738,1.454,0.549,1.489,1.739,1439.030029,5.84
9/26/00,0.8815,1.46,0.5506,1.488,1.7279,1427.209961,5.81
9/27/00,0.8805,1.4607,0.551,1.4962,1.7325,1426.569946,5.83
9/28/00,0.8826,1.4635,0.549,1.503,1.7288,1458.290039,5.82
9/29/00,0.8837,1.4787,0.5415,1.507,1.7265,1436.51001,5.8
10/2/00,0.8806,1.4675,0.545,1.5108,1.7322,1436.22998,5.83
10/3/00,0.8741,1.4565,0.54,1.506,1.7365,1426.459961,5.87
10/4/00,0.8726,1.4558,0.5365,1.499,1.7395,1434.319946,5.9
10/5/00,0.8685,1.4502,0.535,1.4954,1.7491,1436.280029,5.87
10/6/00,0.868,1.4445,0.5339,1.5013,1.7515,1408.98999,5.82
10/10/00,0.8682,1.4484,0.5339,1.5014,1.7515,1387.02002,5.8
10/11/00,0.8715,1.462,0.536,1.5043,1.7328,1364.589966,5.77
10/12/00,0.8644,1.4735,0.532,1.5085,1.7415,1329.780029,5.73
10/13/00,0.8568,1.4597,0.5297,1.5135,1.7595,1374.170044,5.73
10/16/00,0.8489,1.4455,0.523,1.5195,1.779,1374.619995,5.74
10/17/00,0.8507,1.4426,0.5188,1.5184,1.7773,1349.969971,5.68
10/18/00,0.8391,1.4464,0.5187,1.52,1.7875,1342.130005,5.66
10/19/00,0.8406,1.4422,0.521,1.5112,1.7875,1388.76001,5.66
10/20/00,0.84,1.4448,0.528,1.5119,1.7885,1396.930054,5.64
10/23/00,0.8364,1.455,0.5274,1.508,1.7985,1395.780029,5.59
10/24/00,0.8364,1.449,0.5256,1.5118,1.8005,1398.130005,5.63
10/25/00,0.827,1.4335,0.5191,1.5164,1.8165,1364.900024,5.67
10/26/00,0.8271,1.4313,0.5185,1.5187,1.825,1364.439941,5.69
10/27/00,0.8406,1.4517,0.5233,1.5275,1.8065,1379.579956,5.72
10/30/00,0.8432,1.453,0.5235,1.5311,1.8068,1398.660034,5.74
10/31/00,0.8486,1.4505,0.5181,1.5273,1.7978,1429.400024,5.77
11/1/00,0.8584,1.4452,0.5227,1.5263,1.7765,1421.219971,5.74
11/2/00,0.8594,1.444,0.5208,1.5333,1.7799,1428.319946,5.74
11/3/00,0.8614,1.4484,0.5249,1.5348,1.7667,1426.689941,5.83
11/6/00,0.8584,1.432,0.528,1.5305,1.7725,1432.189941,5.87
11/7/00,0.8583,1.431,0.528,1.5315,1.7728,1431.869995,5.87
11/8/00,0.8559,1.4236,0.5264,1.5432,1.7775,1409.280029,5.87
11/9/00,0.8574,1.4242,0.5252,1.5455,1.7739,1400.140015,5.82
11/10/00,0.8625,1.4305,0.522,1.546,1.7657,1365.97998,5.82
11/13/00,0.8607,1.4388,0.5205,1.5472,1.7637,1351.26001,5.77
11/14/00,0.8573,1.4306,0.519,1.5445,1.7723,1382.949951,5.76
11/15/00,0.857,1.4257,0.5203,1.551,1.7815,1389.810059,5.72
11/16/00,0.8532,1.4228,0.5183,1.5523,1.7883,1372.319946,5.68
11/17/00,0.8516,1.423,0.519,1.56,1.7915,1367.719971,5.71
11/20/00,0.8486,1.4222,0.5134,1.5592,1.8,1342.619995,5.68
11/21/00,0.8458,1.416,0.5112,1.5553,1.7995,1347.349976,5.67
11/22/00,0.8423,1.4077,0.5194,1.5473,1.805,1322.359985,5.62
11/24/00,0.8382,1.3997,0.5215,1.5396,1.8085,1341.77002,5.63
11/27/00,0.85,1.4155,0.5261,1.5348,1.7803,1348.969971,5.64
11/28/00,0.8547,1.4182,0.5223,1.5371,1.7633,1336.089966,5.59
11/29/00,0.8577,1.4209,0.5228,1.5405,1.7595,1341.930054,5.55
11/30/00,0.8694,1.421,0.5262,1.5355,1.7365,1314.949951,5.48
12/1/00,0.8765,1.4373,0.5372,1.5389,1.7285,1315.22998,5.52
12/4/00,0.8875,1.4523,0.5431,1.5458,1.706,1324.969971,5.53
12/5/00,0.8804,1.441,0.5405,1.5438,1.7153,1376.540039,5.43
12/6/00,0.8877,1.4365,0.5448,1.5323,1.7078,1351.459961,5.32
12/7/00,0.8891,1.44,0.547,1.5223,1.7015,1343.550049,5.32
12/8/00,0.8838,1.4442,0.5445,1.5205,1.7063,1369.890015,5.35
12/11/00,0.8771,1.4554,0.54,1.5227,1.715,1380.199951,5.37
12/12/00,0.8775,1.448,0.542,1.5249,1.7144,1371.180054,5.36
12/13/00,0.8755,1.451,0.538,1.5205,1.7175,1359.98999,5.29
12/14/00,0.8858,1.4665,0.5397,1.5165,1.699,1340.930054,5.23
12/15/00,0.8981,1.4763,0.5458,1.5174,1.6795,1312.150024,5.2
12/18/00,0.8929,1.4677,0.5416,1.5254,1.6845,1322.73999,5.17
12/19/00,0.8902,1.462,0.5435,1.522,1.694,1305.599976,5.19
12/20/00,0.9058,1.4737,0.5491,1.5215,1.6765,1264.73999,5.08
12/21/00,0.9112,1.4707,0.5533,1.5185,1.6722,1274.859985,5.03
12/22/00,0.923,1.4783,0.555,1.5168,1.6485,1305.949951,5.02
12/26/00,0.9292,1.48,0.5588,1.5099,1.6342,1315.189941,5.04
12/27/00,0.9304,1.4912,0.559,1.511,1.6435,1328.920044,5.11
12/28/00,0.9257,1.4907,0.5522,1.5073,1.645,1334.219971,5.13
12/29/00,0.9388,1.4955,0.556,1.4995,1.6202,1320.280029,5.12
1/2/01,0.9465,1.4977,0.5592,1.4963,1.6075,1283.27002,4.92
1/3/01,0.9473,1.5045,0.5635,1.4982,1.6025,1347.560059,5.14
1/4/01,0.9448,1.493,0.5655,1.4985,1.6115,1333.339966,5.03
1/5/01,0.9535,1.499,0.5712,1.5003,1.6025,1298.349976,4.93
1/8/01,0.9486,1.4969,0.566,1.4944,1.6076,1295.859985,4.94
1/9/01,0.9397,1.49,0.5628,1.4973,1.621,1300.800049,4.98
1/10/01,0.9387,1.491,0.5572,1.4993,1.6255,1313.27002,5.1
1/11/01,0.952,1.4965,0.5595,1.4978,1.6123,1326.819946,5.14
1/12/01,0.9486,1.4778,0.5557,1.4967,1.6232,1318.550049,5.25
1/16/01,0.9374,1.4675,0.5549,1.5037,1.639,1326.650024,5.24
1/17/01,0.9306,1.4723,0.5514,1.5123,1.652,1329.469971,5.19
1/18/01,0.9446,1.4755,0.5562,1.5162,1.6195,1347.969971,5.12
1/19/01,0.9363,1.4683,0.557,1.5155,1.6334,1342.540039,5.19
1/22/01,0.9374,1.465,0.5544,1.5072,1.637,1342.900024,5.25
1/23/01,0.9389,1.4715,0.5528,1.5073,1.633,1360.400024,5.3
1/24/01,0.9258,1.4616,0.5449,1.5126,1.6547,1364.300049,5.33
1/25/01,0.9219,1.4605,0.5451,1.508,1.6558,1357.51001,5.29
1/26/01,0.9213,1.459,0.5432,1.5066,1.6582,1354.949951,5.29
1/29/01,0.9181,1.457,0.5432,1.501,1.656,1364.170044,5.32
1/30/01,0.9264,1.4615,0.5474,1.4985,1.6455,1373.72998,5.24
1/31/01,0.9308,1.4613,0.548,1.4995,1.6425,1366.01001,5.19
2/1/01,0.9384,1.4775,0.554,1.4948,1.633,1373.469971,5.1
2/2/01,0.9357,1.4692,0.5521,1.4933,1.6425,1349.469971,5.17
2/5/01,0.9395,1.475,0.5508,1.505,1.6355,1354.310059,5.18
2/6/01,0.9304,1.4585,0.549,1.508,1.6538,1352.26001,5.22
2/7/01,0.9331,1.4633,0.5462,1.511,1.6475,1340.890015,5.1
2/8/01,0.9184,1.444,0.5361,1.5117,1.6707,1332.530029,5.1
2/9/01,0.9267,1.449,0.5367,1.509,1.656,1314.76001,5.03
2/12/01,0.9287,1.4513,0.5381,1.5205,1.6557,1330.310059,5.05
2/13/01,0.9204,1.451,0.5337,1.5214,1.6683,1318.800049,5.07
2/14/01,0.9197,1.4578,0.5282,1.5287,1.669,1315.920044,5.13
2/15/01,0.9057,1.449,0.524,1.5275,1.692,1326.609985,5.19
2/16/01,0.9162,1.4505,0.5305,1.5368,1.6763,1301.530029,5.11
2/20/01,0.9096,1.4436,0.5224,1.5399,1.687,1278.939941,5.11
2/21/01,0.9077,1.4385,0.5234,1.537,1.6897,1255.27002,5.14
2/22/01,0.9069,1.4447,0.5246,1.5378,1.6903,1252.819946,5.15
2/23/01,0.9095,1.447,0.5218,1.5378,1.6885,1245.859985,5.1
2/26/01,0.9093,1.444,0.5213,1.5314,1.6895,1267.650024,5.05
2/27/01,0.9128,1.4405,0.5236,1.5261,1.6837,1257.939941,4.96
2/28/01,0.9212,1.4433,0.5248,1.532,1.6736,1239.939941,4.92
3/1/01,0.9291,1.4553,0.5262,1.5465,1.6557,1241.22998,4.87
3/2/01,0.934,1.4725,0.5292,1.5489,1.6465,1234.180054,4.95
3/5/01,0.9289,1.4687,0.5218,1.5475,1.6538,1241.410034,4.98
3/6/01,0.9313,1.4655,0.517,1.5388,1.6523,1253.800049,4.99
3/7/01,0.9274,1.4612,0.509,1.5492,1.6582,1261.890015,4.92
3/8/01,0.9281,1.4667,0.5089,1.5497,1.6593,1264.73999,4.89
3/9/01,0.9315,1.4675,0.5085,1.548,1.6545,1233.420044,4.95
3/12/01,0.93,1.467,0.5096,1.5505,1.6555,1180.160034,4.92
3/13/01,0.9148,1.4513,0.5031,1.5477,1.6838,1197.660034,4.95
3/14/01,0.9133,1.4497,0.4981,1.5528,1.684,1166.709961,4.84
3/15/01,0.9046,1.4436,0.4944,1.5595,1.7002,1173.560059,4.81
3/16/01,0.8929,1.4265,0.494,1.5669,1.716,1150.530029,4.78
3/19/01,0.8985,1.4237,0.4984,1.5698,1.7068,1170.810059,4.82
3/20/01,0.9054,1.4285,0.4997,1.5611,1.6957,1142.619995,4.78
3/21/01,0.897,1.431,0.4936,1.573,1.7085,1122.140015,4.77
3/22/01,0.8881,1.4223,0.4913,1.5742,1.7233,1117.579956,4.73
3/23/01,0.8926,1.4292,0.4963,1.5667,1.7155,1139.829956,4.8
3/26/01,0.8955,1.4345,0.499,1.5545,1.7155,1152.689941,4.85
3/27/01,0.891,1.429,0.4963,1.5693,1.7198,1182.170044,5
3/28/01,0.8882,1.4352,0.4936,1.5668,1.7245,1153.290039,4.97
3/29/01,0.8807,1.4302,0.4921,1.5725,1.7323,1147.949951,4.98
3/30/01,0.8794,1.419,0.4881,1.5784,1.736,1160.329956,4.93
4/2/01,0.8824,1.42,0.4828,1.575,1.7317,1145.869995,4.98
4/3/01,0.893,1.4305,0.486,1.579,1.712,1106.459961,4.94
4/4/01,0.9013,1.435,0.4893,1.5697,1.6951,1103.25,4.94
4/5/01,0.8976,1.4266,0.4898,1.5788,1.702,1151.439941,4.98
4/6/01,0.9002,1.4383,0.4958,1.5615,1.7,1128.430054,4.89
4/9/01,0.9014,1.447,0.4948,1.5635,1.6955,1137.589966,4.93
4/10/01,0.8884,1.436,0.4945,1.5555,1.7165,1168.380005,5.09
4/11/01,0.8856,1.434,0.5025,1.5626,1.7161,1165.890015,5.12
4/12/01,0.8922,1.4391,0.5082,1.56,1.7062,1183.5,5.17
4/16/01,0.8862,1.436,0.5105,1.5625,1.718,1179.680054,5.28
4/17/01,0.8814,1.4287,0.5055,1.5575,1.731,1191.810059,5.21
4/18/01,0.8816,1.4257,0.499,1.5692,1.7375,1238.160034,5.14
4/19/01,0.8909,1.4366,0.5085,1.547,1.717,1253.689941,5.27
4/20/01,0.9032,1.4428,0.5178,1.5425,1.6926,1242.97998,5.29
4/23/01,0.896,1.4377,0.5061,1.546,1.7087,1224.359985,5.2
4/24/01,0.8946,1.4365,0.5035,1.549,1.7115,1209.469971,5.22
4/25/01,0.8972,1.4397,0.5045,1.5474,1.7075,1228.75,5.28
4/26/01,0.9011,1.4378,0.5065,1.546,1.706,1234.52002,5.2
4/27/01,0.8924,1.4362,0.5102,1.5417,1.7232,1253.050049,5.34
4/30/01,0.8874,1.4306,0.5096,1.536,1.7345,1249.459961,5.35
5/1/01,0.8937,1.434,0.5177,1.5338,1.7255,1266.439941,5.3
5/2/01,0.8925,1.4345,0.5213,1.531,1.7307,1267.430054,5.31
5/3/01,0.8891,1.4322,0.5187,1.533,1.7355,1248.579956,5.22
5/4/01,0.8934,1.4362,0.5189,1.5353,1.7304,1266.609985,5.21
5/7/01,0.8916,1.44,0.5186,1.5405,1.7305,1263.51001,5.21
5/8/01,0.8848,1.4315,0.5182,1.5445,1.742,1261.199951,5.24
5/9/01,0.8845,1.4209,0.5222,1.5407,1.7429,1255.540039,5.2
5/10/01,0.8792,1.4186,0.5241,1.5391,1.7485,1255.180054,5.31
5/11/01,0.8759,1.4177,0.5207,1.5503,1.7522,1245.670044,5.51
5/14/01,0.8748,1.4176,0.518,1.5541,1.7516,1248.920044,5.46
5/15/01,0.8788,1.4236,0.5193,1.5493,1.7432,1249.439941,5.5
5/16/01,0.8842,1.4293,0.5233,1.5405,1.7329,1284.98999,5.48
5/17/01,0.8828,1.431,0.5273,1.536,1.7393,1288.48999,5.46
5/18/01,0.8774,1.4333,0.5251,1.5328,1.7486,1291.959961,5.41
5/21/01,0.8762,1.438,0.529,1.5325,1.7485,1312.829956,5.41
5/22/01,0.8657,1.4278,0.5231,1.5415,1.7666,1309.380005,5.42
5/23/01,0.8598,1.4245,0.5188,1.5452,1.7755,1289.050049,5.41
5/24/01,0.857,1.4103,0.5175,1.5474,1.7793,1293.170044,5.52
5/25/01,0.8577,1.4207,0.5193,1.5455,1.779,1277.890015,5.52
5/29/01,0.8547,1.4187,0.5166,1.5376,1.784,1267.930054,5.54
5/30/01,0.8576,1.4251,0.513,1.5464,1.7775,1248.079956,5.54
5/31/01,0.8455,1.4175,0.5068,1.5461,1.797,1255.819946,5.43
6/1/01,0.8452,1.416,0.5084,1.5324,1.7992,1260.670044,5.39
6/4/01,0.8449,1.4123,0.5062,1.5347,1.7968,1267.109985,5.35
6/5/01,0.8504,1.4113,0.5093,1.5328,1.7805,1283.569946,5.29
6/6/01,0.8452,1.3906,0.5141,1.5248,1.7988,1270.030029,5.27
6/7/01,0.8506,1.39,0.5191,1.521,1.7923,1276.959961,5.33
6/8/01,0.8505,1.3817,0.5243,1.5215,1.7927,1264.959961,5.38
6/11/01,0.8425,1.373,0.5223,1.5162,1.8046,1254.390015,5.32
6/12/01,0.8479,1.3781,0.5237,1.5246,1.796,1255.849976,5.27
6/13/01,0.8536,1.3909,0.5276,1.5183,1.7902,1241.599976,5.28
6/14/01,0.8598,1.4005,0.5261,1.5208,1.7753,1219.869995,5.26
6/15/01,0.8628,1.4056,0.5257,1.522,1.7726,1214.359985,5.27
6/18/01,0.861,1.4034,0.5238,1.5336,1.777,1208.430054,5.27
6/19/01,0.8558,1.4008,0.521,1.5337,1.7861,1212.579956,5.26
6/20/01,0.8506,1.3952,0.5182,1.531,1.7924,1223.140015,5.24
6/21/01,0.8544,1.4167,0.5178,1.5265,1.7797,1237.040039,5.22
6/22/01,0.857,1.414,0.5168,1.5293,1.773,1225.349976,5.14
6/25/01,0.8611,1.413,0.5157,1.5195,1.7655,1218.599976,5.16
6/26/01,0.8623,1.4154,0.5198,1.5142,1.7655,1216.76001,5.24
6/27/01,0.8621,1.419,0.5178,1.5176,1.7648,1211.069946,5.26
6/28/01,0.847,1.407,0.511,1.5233,1.7983,1226.199951,5.35
6/29/01,0.8474,1.4077,0.51,1.5175,1.7968,1224.380005,5.42
7/2/01,0.8455,1.4168,0.5106,1.5153,1.8003,1236.719971,5.37
7/3/01,0.8477,1.4058,0.5162,1.5128,1.797,1234.449951,5.41
7/5/01,0.837,1.3998,0.5147,1.5102,1.8185,1219.23999,5.44
7/6/01,0.8465,1.4106,0.5083,1.52,1.7945,1190.589966,5.41
7/9/01,0.8474,1.4081,0.5096,1.5203,1.7964,1198.780029,5.37
7/10/01,0.8557,1.4098,0.5106,1.5213,1.7795,1181.52002,5.32
7/11/01,0.8614,1.4121,0.507,1.5255,1.7608,1180.180054,5.31
7/12/01,0.853,1.4065,0.5048,1.528,1.7725,1208.140015,5.27
7/13/01,0.8527,1.3995,0.5074,1.5398,1.7738,1215.680054,5.27
7/16/01,0.8549,1.4011,0.508,1.54,1.769,1202.449951,5.21
7/17/01,0.8549,1.4037,0.5065,1.54,1.7708,1214.439941,5.22
7/18/01,0.8701,1.416,0.5142,1.535,1.731,1207.709961,5.12
7/19/01,0.869,1.419,0.5126,1.5418,1.7327,1215.02002,5.13
7/20/01,0.8713,1.429,0.5055,1.545,1.7255,1210.849976,5.15
7/23/01,0.8676,1.4185,0.5079,1.545,1.7353,1191.030029,5.13
7/24/01,0.8752,1.4223,0.508,1.5383,1.7214,1171.650024,5.13
7/25/01,0.8797,1.428,0.5073,1.5381,1.7145,1190.48999,5.2
7/26/01,0.8765,1.4265,0.5072,1.5335,1.7236,1202.930054,5.19
7/27/01,0.8749,1.4256,0.5064,1.5352,1.725,1205.819946,5.13
7/30/01,0.875,1.426,0.5057,1.5305,1.7267,1204.52002,5.11
7/31/01,0.8752,1.4252,0.508,1.531,1.7285,1211.22998,5.07
8/1/01,0.8793,1.433,0.5167,1.5358,1.7158,1215.930054,5.11
8/2/01,0.8813,1.4295,0.519,1.5417,1.7123,1220.75,5.17
8/3/01,0.8843,1.4268,0.5176,1.5356,1.7054,1214.349976,5.2
8/6/01,0.8802,1.4175,0.5166,1.5275,1.7135,1200.47998,5.19
8/7/01,0.8775,1.4169,0.5155,1.5343,1.7165,1204.400024,5.2
8/8/01,0.8778,1.4135,0.5185,1.5333,1.7127,1183.530029,4.99
8/9/01,0.8886,1.4218,0.5103,1.5395,1.6948,1183.430054,5.04
8/10/01,0.894,1.4273,0.513,1.5405,1.6918,1190.160034,4.99
8/13/01,0.8983,1.4217,0.5174,1.539,1.6885,1191.290039,4.97
8/14/01,0.9025,1.4285,0.5196,1.5413,1.6808,1186.72998,4.97
8/15/01,0.9114,1.4379,0.5268,1.529,1.6668,1178.02002,5
8/16/01,0.9138,1.4438,0.5274,1.5314,1.6608,1181.660034,4.95
8/17/01,0.9165,1.4465,0.5354,1.5428,1.6583,1161.969971,4.84
8/20/01,0.9127,1.4445,0.5323,1.5461,1.6635,1171.410034,4.91
8/21/01,0.9115,1.4468,0.5297,1.549,1.6648,1157.26001,4.87
8/22/01,0.9194,1.4538,0.5362,1.5438,1.6552,1165.310059,4.91
8/23/01,0.9166,1.4478,0.5338,1.5423,1.658,1162.089966,4.89
8/24/01,0.9116,1.4443,0.5311,1.5414,1.666,1184.930054,4.93
8/27/01,0.9098,1.443,0.5285,1.5423,1.6697,1179.209961,4.94
8/28/01,0.9102,1.4501,0.5292,1.5401,1.666,1161.51001,4.85
8/29/01,0.9097,1.4515,0.53,1.5462,1.669,1148.560059,4.78
8/30/01,0.9154,1.4577,0.533,1.546,1.6575,1129.030029,4.79
8/31/01,0.909,1.451,0.5277,1.5478,1.6698,1133.579956,4.85
9/4/01,0.8868,1.4444,0.5212,1.5535,1.7075,1132.939941,4.99
9/5/01,0.8897,1.4553,0.5198,1.5603,1.6996,1131.73999,4.97
9/6/01,0.8943,1.4561,0.523,1.559,1.6908,1106.400024,4.86
9/7/01,0.9044,1.4626,0.5199,1.568,1.6771,1085.780029,4.8
9/10/01,0.8988,1.4585,0.5135,1.5656,1.687,1092.540039,4.84
9/17/01,0.9198,1.4661,0.5021,1.5686,1.6143,1038.77002,4.63
9/18/01,0.9233,1.4635,0.4954,1.5708,1.6037,1032.73999,4.72
9/19/01,0.931,1.4714,0.4929,1.5711,1.5858,1016.099976,4.69
9/20/01,0.9255,1.4642,0.492,1.5708,1.592,984.539978,4.75
9/21/01,0.9099,1.4547,0.4841,1.5707,1.5878,965.799988,4.7
9/24/01,0.9135,1.4616,0.49,1.5686,1.6041,1003.450012,4.73
9/25/01,0.9222,1.4692,0.4939,1.5705,1.5914,1012.27002,4.72
9/26/01,0.9231,1.4745,0.4891,1.5734,1.599,1007.039978,4.65
9/27/01,0.9181,1.4733,0.4866,1.5791,1.6138,1018.609985,4.58
9/28/01,0.9099,1.4691,0.4946,1.5797,1.6188,1040.939941,4.6
10/1/01,0.9159,1.4785,0.4923,1.5794,1.6196,1038.550049,4.55
10/2/01,0.9149,1.4618,0.4953,1.5696,1.6227,1051.329956,4.53
10/3/01,0.9181,1.4756,0.4971,1.5688,1.6157,1072.280029,4.5
